	Genes	Counts	log2_value
16075	AT3G55390	67	6.066089190457772
16076	AT3G55400	352	8.459431618637296
16077	AT3G55410	3758	11.875749351420055
16078	AT3G55420	63	5.977279923499917
16079	AT3G55430	1108	10.113742166049189
16080	AT3G55440	2889	11.496354488564615
16081	AT3G55450	473	8.885696373339394
16082	AT3G55460	499	8.96289600533726
16083	AT3G55470	391	8.611024797307353
16084	AT3G55480	511	8.997179480937621
16085	AT3G55490	38	5.247927513443585
16086	AT3G55500	274	8.098032082960527
16087	AT3G55510	243	7.924812503605781
16088	AT3G55513	1	0.0
16089	AT3G55515	1	0.0
16090	AT3G55520	338	8.400879436282183
16091	AT3G55530	238	7.894817763307944
16092	AT3G55540	1	0.0
16093	AT3G55550	1	0.0
16094	AT3G55560	307	8.262094845370179
16095	AT3G55566	1	0.0
16096	AT3G55570	1	0.0
16097	AT3G55580	5	2.321928094887362
16098	AT3G55590	1	0.0
16099	AT3G55600	105	6.714245517666122
16100	AT3G55605	77	6.266786540694901
16101	AT3G55610	1734	10.759888183221834
16102	AT3G55620	661	9.368506461507693
16103	AT3G55630	77	6.266786540694901
16104	AT3G55640	158	7.303780748177103
16105	AT3G55646	26	4.700439718141092
16106	AT3G55650	1	0.0
16107	AT3G55660	2	1.0
16108	AT3G55665	1	0.0
16109	AT3G55670	1	0.0
16110	AT3G55672	1	0.0
16111	AT3G55677	1	0.0
16112	AT3G55680	1	0.0
16113	AT3G55690	36	5.169925001442312
16114	AT3G55700	11	3.4594316186372973
16115	AT3G55710	103	6.6865005271832185
16116	AT3G55720	1	0.0
16117	AT3G55730	104	6.700439718141092
16118	AT3G55740	785	9.61654884377899
16119	AT3G55750	496	8.954196310386875
16120	AT3G55760	395	8.625708843064466
16121	AT3G55770	899	9.812177305514448
16122	AT3G55780	1	0.0
16123	AT3G55790	1	0.0
16124	AT3G55800	734	9.519636252843213
16125	AT3G55810	1	0.0
16126	AT3G55820	13	3.700439718141092
16127	AT3G55830	758	9.566054038171092
16128	AT3G55840	42	5.392317422778761
16129	AT3G55850	591	9.207014320177532
16130	AT3G55860	1	0.0
16131	AT3G55870	1	0.0
16132	AT3G55880	746	9.543031820255237
