	Genes	Counts	log2_value
189	AT1G02813	8	3.0
190	AT1G02816	365	8.51175265376738
191	AT1G02820	12	3.584962500721156
192	AT1G02830	1	0.0
193	AT1G02840	1821	10.830515206976838
194	AT1G02850	3233	11.658657792126085
195	AT1G02860	235	7.876516946564999
196	AT1G02870	192	7.584962500721156
197	AT1G02880	455	8.829722735086058
198	AT1G02890	2728	11.413627929024173
199	AT1G02900	33	5.044394119358453
200	AT1G02910	663	9.372865060112588
201	AT1G02920	59171	15.852602656635854
202	AT1G02930	61771	15.914642065969494
203	AT1G02940	26	4.700439718141092
204	AT1G02950	57	5.832890014164741
205	AT1G02960	242	7.918863237274595
206	AT1G02965	1	0.0
207	AT1G02970	39	5.285402218862249
208	AT1G02980	2	1.0
209	AT1G02990	723	9.497851836951117
210	AT1G03000	583	9.187352073200497
211	AT1G03010	53	5.727920454563199
212	AT1G03020	19	4.247927513443585
213	AT1G03030	472	8.88264304936184
214	AT1G03040	1254	10.29232163280204
215	AT1G03050	6	2.584962500721156
216	AT1G03055	34	5.087462841250339
217	AT1G03060	2793	11.44759985827995
218	AT1G03070	15	3.9068905956085187
219	AT1G03080	3842	11.907641803665527
220	AT1G03090	1907	10.897089128312755
221	AT1G03100	52	5.700439718141092
222	AT1G03103	1	0.0
223	AT1G03106	2	1.0
224	AT1G03110	121	6.918863237274595
225	AT1G03120	10	3.321928094887362
226	AT1G03130	5023	12.294333559671829
227	AT1G03140	980	9.936637939002571
228	AT1G03150	180	7.491853096329675
229	AT1G03160	957	9.902375114486025
230	AT1G03165	8	3.0
231	AT1G03170	1	0.0
232	AT1G03180	16	4.0
233	AT1G03190	250	7.965784284662087
234	AT1G03200	22	4.459431618637297
235	AT1G03210	387	8.59618975614441
236	AT1G03220	11536	13.493855449240822
237	AT1G03230	1596	10.640244936222345
238	AT1G03240	2	1.0
239	AT1G03250	460	8.845490050944376
240	AT1G03260	101	6.658211482751795
241	AT1G03270	58	5.857980995127572
242	AT1G03280	824	9.686500527183219
243	AT1G03290	2066	11.01262453886506
244	AT1G03300	60	5.906890595608519
245	AT1G03310	317	8.308339030139408
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	223	7.800899899920305
249	AT1G03340	56	5.807354922057604
250	AT1G03350	1054	10.041659151637214
251	AT1G03360	96	6.584962500721156
252	AT1G03365	416	8.700439718141093
253	AT1G03370	2026	10.984418458801137
254	AT1G03380	1764	10.784634845557521
255	AT1G03390	6	2.584962500721156
256	AT1G03395	1	0.0
257	AT1G03400	1088	10.087462841250339
258	AT1G03410	88	6.459431618637297
259	AT1G03430	329	8.361943773735241
260	AT1G03440	262	8.03342300153745
261	AT1G03445	1	0.0
262	AT1G03457	81	6.339850002884624
263	AT1G03470	47	5.554588851677638
264	AT1G03475	2587	11.33706433868474
265	AT1G03490	2	1.0
266	AT1G03495	159	7.312882955284356
267	AT1G03510	14	3.807354922057604
268	AT1G03520	250	7.965784284662087
269	AT1G03530	243	7.924812503605781
270	AT1G03540	31	4.954196310386875
271	AT1G03550	213	7.734709620225838
272	AT1G03560	183	7.515699838284043
273	AT1G03590	401	8.64745842645492
274	AT1G03600	903	9.818582177480858
275	AT1G03610	716	9.483815777264256
276	AT1G03620	46	5.523561956057013
277	AT1G03630	857	9.7431513941125
278	AT1G03650	37	5.20945336562895
279	AT1G03660	22	4.459431618637297
280	AT1G03670	4	2.0
281	AT1G03680	2080	11.022367813028454
282	AT1G03687	120	6.906890595608519
283	AT1G03700	1	0.0
284	AT1G03710	14	3.807354922057604
285	AT1G03720	1	0.0
286	AT1G03730	156	7.285402218862249
287	AT1G03740	3337	11.704335971182319
288	AT1G03750	200	7.643856189774724
289	AT1G03760	174	7.442943495848728
290	AT1G03770	135	7.076815597050831
291	AT1G03780	79	6.303780748177103
292	AT1G03790	2	1.0
293	AT1G03800	19	4.247927513443585
294	AT1G03810	1	0.0
295	AT1G03820	67	6.066089190457772
296	AT1G03830	125	6.965784284662087
297	AT1G03840	4	2.0
298	AT1G03850	1234	10.269126679149418
299	AT1G03860	878	9.778077129535358
300	AT1G03870	769	9.586839787961827
301	AT1G03880	3	1.584962500721156
302	AT1G03890	1	0.0
303	AT1G03900	1941	10.922584402713664
304	AT1G03905	120	6.906890595608519
305	AT1G03910	1094	10.095397022792557
306	AT1G03920	26	4.700439718141092
307	AT1G03930	668	9.383704292474052
308	AT1G03940	184	7.523561956057013
309	AT1G03950	264	8.044394119358454
310	AT1G03960	205	7.679480099505446
311	AT1G03970	378	8.562242424221072
312	AT1G03980	6	2.584962500721156
313	AT1G03982	1	0.0
314	AT1G03990	95	6.569855608330948
315	AT1G04000	313	8.290018846932618
316	AT1G04010	310	8.276124405274238
317	AT1G04020	172	7.426264754702098
318	AT1G04030	71	6.149747119504682
319	AT1G04040	354	8.467605550082997
320	AT1G04050	59	5.882643049361842
321	AT1G04070	95	6.569855608330948
322	AT1G04080	2069	11.014717929860009
323	AT1G04090	7	2.807354922057604
324	AT1G04100	92	6.523561956057013
325	AT1G04105	7	2.807354922057604
326	AT1G04110	18	4.169925001442312
327	AT1G04120	3238	11.660887270302567
328	AT1G04130	114	6.832890014164741
329	AT1G04140	3046	11.572700226487292
330	AT1G04150	4	2.0
331	AT1G04160	106	6.727920454563199
332	AT1G04170	1420	10.471675214392045
333	AT1G04180	1	0.0
334	AT1G04190	378	8.562242424221072
335	AT1G04200	1086	10.084808387804362
336	AT1G04210	1056	10.044394119358454
337	AT1G04220	93	6.539158811108031
338	AT1G04230	240	7.906890595608519
339	AT1G04240	149	7.219168520462161
340	AT1G04250	59	5.882643049361842
341	AT1G04260	254	7.9886846867721655
342	AT1G04270	2096	11.03342300153745
343	AT1G04280	1925	10.910642730469625
344	AT1G04290	136	7.087462841250339
345	AT1G04300	2735	11.417325117679919
346	AT1G04310	377	8.558420713268664
347	AT1G04330	4	2.0
348	AT1G04340	292	8.189824558880018
349	AT1G04350	477	8.897845456005511
350	AT1G04360	29	4.857980995127572
351	AT1G04370	18	4.169925001442312
352	AT1G04380	9	3.169925001442312
353	AT1G04390	201	7.651051691178928
354	AT1G04400	4116	12.007027266893969
355	AT1G04410	11797	13.52613240562841
356	AT1G04420	445	8.79766152585376
357	AT1G04430	1453	10.504818987632841
358	AT1G04440	2280	11.154818109052105
359	AT1G04445	1	0.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	5	2.321928094887362
363	AT1G04480	718	9.487840033823051
364	AT1G04490	34	5.087462841250339
365	AT1G04500	9	3.169925001442312
366	AT1G04510	1181	10.205793249397157
367	AT1G04520	76	6.247927513443585
368	AT1G04530	942	9.879583249612784
369	AT1G04540	67	6.066089190457772
370	AT1G04550	188	7.554588851677638
371	AT1G04555	145	7.1799090900149345
372	AT1G04560	1	0.0
373	AT1G04570	16	4.0
374	AT1G04580	101	6.658211482751795
375	AT1G04590	207	7.693486957499325
376	AT1G04600	45	5.491853096329675
377	AT1G04610	2	1.0
378	AT1G04620	584	9.189824558880018
379	AT1G04625	1	0.0
380	AT1G04630	254	7.9886846867721655
381	AT1G04635	12	3.584962500721156
382	AT1G04640	286	8.159871336778389
383	AT1G04645	1	0.0
384	AT1G04650	21	4.392317422778761
385	AT1G04660	13	3.700439718141092
386	AT1G04670	2	1.0
387	AT1G04680	661	9.368506461507693
388	AT1G04690	1375	10.425215903299383
389	AT1G04700	37	5.20945336562895
390	AT1G04710	247	7.948367231584678
391	AT1G04730	129	7.011227255423254
392	AT1G04750	1607	10.650154213675094
393	AT1G04760	14	3.807354922057604
394	AT1G04770	463	8.854868383260236
395	AT1G04778	11	3.4594316186372973
396	AT1G04780	2230	11.122827994807666
397	AT1G04790	619	9.273795599214264
398	AT1G04800	627	9.29232163280204
399	AT1G04810	2313	11.175549550636191
400	AT1G04820	3405	11.733439082899434
401	AT1G04830	453	8.823367240046235
402	AT1G04840	12	3.584962500721156
403	AT1G04850	2271	11.149111990706889
404	AT1G04860	854	9.73809225962049
405	AT1G04870	508	8.988684686772165
406	AT1G04880	17	4.087462841250339
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	97	6.599912842187128
410	AT1G04910	750	9.550746785383243
411	AT1G04920	24	4.584962500721156
412	AT1G04930	91	6.507794640198696
413	AT1G04940	2	1.0
414	AT1G04945	144	7.169925001442312
415	AT1G04950	452	8.820178962415188
416	AT1G04960	658	9.361943773735241
417	AT1G04970	1603	10.646558710154547
418	AT1G04980	1049	10.034798962577268
419	AT1G04985	563	9.13699111208023
420	AT1G04990	1156	10.174925682500678
421	AT1G05000	403	8.654636028527968
422	AT1G05005	1	0.0
423	AT1G05010	18052	14.139871063212487
424	AT1G05020	92	6.523561956057013
425	AT1G05030	270	8.076815597050832
426	AT1G05035	7	2.807354922057604
427	AT1G05040	1	0.0
428	AT1G05055	119	6.894817763307944
429	AT1G05060	755	9.560332834212442
430	AT1G05065	5	2.321928094887362
431	AT1G05070	197	7.622051819456376
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	54	5.754887502163468
435	AT1G05090	20	4.321928094887363
436	AT1G05100	63	5.977279923499917
437	AT1G05120	733	9.517669388133811
438	AT1G05136	45	5.491853096329675
439	AT1G05140	600	9.228818690495881
440	AT1G05150	761	9.571752643503546
441	AT1G05160	251	7.971543553950772
442	AT1G05170	329	8.361943773735241
443	AT1G05180	1001	9.967226258835993
444	AT1G05190	1988	10.957102041562287
445	AT1G05200	958	9.90388184573618
446	AT1G05205	113	6.820178962415188
447	AT1G05210	29	4.857980995127572
448	AT1G05220	8	3.0
449	AT1G05230	381	8.573647187493322
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	4	2.0
453	AT1G05270	773	9.594324603924848
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	236	7.882643049361842
458	AT1G05310	81	6.339850002884624
459	AT1G05320	324	8.339850002884624
460	AT1G05330	1	0.0
461	AT1G05340	376	8.554588851677638
462	AT1G05350	666	9.379378367071261
463	AT1G05360	201	7.651051691178928
464	AT1G05370	19	4.247927513443585
465	AT1G05380	1197	10.225207436943503
466	AT1G05385	86	6.426264754702098
467	AT1G05400	13	3.700439718141092
468	AT1G05410	205	7.679480099505446
469	AT1G05420	7	2.807354922057604
470	AT1G05430	371	8.535275376620802
471	AT1G05440	14	3.807354922057604
472	AT1G05450	2	1.0
473	AT1G05460	193	7.592457037268081
474	AT1G05470	137	7.098032082960526
475	AT1G05490	58	5.857980995127572
476	AT1G05500	845	9.722807531169547
477	AT1G05510	1	0.0
478	AT1G05520	1698	10.729620743553038
479	AT1G05530	4	2.0
480	AT1G05540	28	4.807354922057604
481	AT1G05550	9	3.169925001442312
482	AT1G05560	2182	11.091435386323607
483	AT1G05570	3047	11.573173784686485
484	AT1G05575	112	6.807354922057604
485	AT1G05577	5	2.321928094887362
486	AT1G05580	4	2.0
487	AT1G05590	261	8.027905996569885
488	AT1G05600	77	6.266786540694901
489	AT1G05610	13	3.700439718141092
490	AT1G05615	1	0.0
491	AT1G05620	668	9.383704292474052
492	AT1G05630	725	9.501837184902296
493	AT1G05640	112	6.807354922057604
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	113	6.820178962415188
497	AT1G05675	891	9.799281621521923
498	AT1G05680	3494	11.77066389291676
499	AT1G05690	62	5.954196310386875
500	AT1G05700	13	3.700439718141092
501	AT1G05710	213	7.734709620225838
502	AT1G05720	363	8.50382573799575
503	AT1G05730	9	3.169925001442312
504	AT1G05740	1	0.0
505	AT1G05750	91	6.507794640198696
506	AT1G05760	54	5.754887502163468
507	AT1G05770	27	4.754887502163468
508	AT1G05780	62	5.954196310386875
509	AT1G05783	18	4.169925001442312
510	AT1G05785	79	6.303780748177103
511	AT1G05790	861	9.749869427396844
512	AT1G05800	5	2.321928094887362
513	AT1G05805	991	9.952741247186488
514	AT1G05810	115	6.845490050944375
515	AT1G05820	48	5.584962500721156
516	AT1G05830	787	9.620219825507487
517	AT1G05835	75	6.22881869049588
518	AT1G05840	860	9.74819284958946
519	AT1G05850	5834	12.510269670898177
520	AT1G05860	178	7.475733430966398
521	AT1G05870	121	6.918863237274595
522	AT1G05880	15	3.9068905956085187
523	AT1G05890	2649	11.371232128369622
524	AT1G05894	4	2.0
525	AT1G05900	257	8.005624549193879
526	AT1G05910	867	9.759888183221834
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	1093	10.094077685671905
530	AT1G05950	108	6.754887502163468
531	AT1G05960	1321	10.367414751246828
532	AT1G05970	39	5.285402218862249
533	AT1G05990	2	1.0
534	AT1G06000	1206	10.236014191900084
535	AT1G06010	71	6.149747119504682
536	AT1G06020	7	2.807354922057604
537	AT1G06030	5	2.321928094887362
538	AT1G06040	195	7.60733031374961
539	AT1G06045	14	3.807354922057604
540	AT1G06050	165	7.366322214245816
541	AT1G06060	395	8.625708843064466
542	AT1G06070	480	8.906890595608518
543	AT1G06080	27	4.754887502163468
544	AT1G06090	13	3.700439718141092
545	AT1G06100	3	1.584962500721156
546	AT1G06110	891	9.799281621521923
547	AT1G06120	1	0.0
548	AT1G06130	1291	10.33427328530719
549	AT1G06135	1	0.0
550	AT1G06137	3	1.584962500721156
551	AT1G06140	18	4.169925001442312
552	AT1G06143	55	5.78135971352466
553	AT1G06148	5	2.321928094887362
554	AT1G06150	1196	10.224001674198105
555	AT1G06160	565	9.14210705730255
556	AT1G06170	6	2.584962500721156
557	AT1G06180	907	9.824958740528523
558	AT1G06190	531	9.052568050804153
559	AT1G06200	612	9.257387842692651
560	AT1G06210	533	9.057991722759176
561	AT1G06220	1304	10.348728154231077
562	AT1G06225	2	1.0
563	AT1G06230	1849	10.852529509404196
564	AT1G06240	200	7.643856189774724
565	AT1G06250	20	4.321928094887363
566	AT1G06260	77	6.266786540694901
567	AT1G06270	52	5.700439718141092
568	AT1G06280	3	1.584962500721156
569	AT1G06290	2758	11.429406741513981
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	185	7.531381460516312
575	AT1G06360	54	5.754887502163468
576	AT1G06380	98	6.614709844115208
577	AT1G06390	1896	10.888743248898258
578	AT1G06400	1018	9.991521846075695
579	AT1G06410	3072	11.584962500721156
580	AT1G06420	28	4.807354922057604
581	AT1G06430	2357	11.202736043250168
582	AT1G06440	30	4.906890595608519
583	AT1G06450	101	6.658211482751795
584	AT1G06460	1300	10.344295907915816
585	AT1G06470	241	7.912889336229962
586	AT1G06475	3	1.584962500721156
587	AT1G06490	143	7.159871336778389
588	AT1G06500	109	6.768184324776926
589	AT1G06510	359	8.487840033823051
590	AT1G06515	195	7.60733031374961
591	AT1G06520	57	5.832890014164741
592	AT1G06530	1020	9.994353436858859
593	AT1G06540	7	2.807354922057604
594	AT1G06550	613	9.259743263690781
595	AT1G06560	185	7.531381460516312
596	AT1G06570	2359	11.203959703239462
597	AT1G06580	44	5.459431618637297
598	AT1G06590	239	7.900866807980749
599	AT1G06620	2023	10.982280604558284
600	AT1G06630	322	8.330916878114618
601	AT1G06640	2111	11.043710863347156
602	AT1G06645	326	8.348728154231077
603	AT1G06650	2001	10.966505451905741
604	AT1G06660	22	4.459431618637297
605	AT1G06670	1005	9.972979786066292
606	AT1G06680	10332	13.334831928118
607	AT1G06690	365	8.51175265376738
608	AT1G06700	1253	10.29117069932186
609	AT1G06710	78	6.285402218862249
610	AT1G06720	627	9.29232163280204
611	AT1G06730	201	7.651051691178928
612	AT1G06740	85	6.409390936137702
613	AT1G06750	2	1.0
614	AT1G06760	2504	11.290018846932618
615	AT1G06770	220	7.78135971352466
616	AT1G06780	430	8.74819284958946
617	AT1G06790	96	6.584962500721156
618	AT1G06800	712	9.475733430966399
619	AT1G06810	1	0.0
620	AT1G06820	571	9.157346935362844
621	AT1G06830	29	4.857980995127572
622	AT1G06840	1051	10.037546953962178
623	AT1G06850	195	7.60733031374961
624	AT1G06870	449	8.810571634741146
625	AT1G06890	1658	10.69522829149575
626	AT1G06900	760	9.569855608330947
627	AT1G06910	83	6.3750394313469245
628	AT1G06920	4	2.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	2496	11.285402218862249
633	AT1G06960	172	7.426264754702098
634	AT1G06970	1	0.0
635	AT1G06980	2	1.0
636	AT1G06990	10	3.321928094887362
637	AT1G07000	2315	11.1767964781476
638	AT1G07010	631	9.30149619498255
639	AT1G07020	236	7.882643049361842
640	AT1G07025	1	0.0
641	AT1G07030	775	9.5980525001616
642	AT1G07040	2176	11.087462841250339
643	AT1G07050	125	6.965784284662087
644	AT1G07060	6	2.584962500721156
645	AT1G07070	44	5.459431618637297
646	AT1G07080	1674	10.709083812550343
647	AT1G07090	305	8.252665432450248
648	AT1G07110	2074	11.018200178813226
649	AT1G07120	31	4.954196310386875
650	AT1G07130	276	8.108524456778168
651	AT1G07135	320	8.321928094887362
652	AT1G07140	2737	11.418379719364957
653	AT1G07150	40	5.321928094887363
654	AT1G07160	410	8.679480099505446
655	AT1G07170	123	6.94251450533924
656	AT1G07175	1	0.0
657	AT1G07180	167	7.383704292474052
658	AT1G07190	1	0.0
659	AT1G07200	1079	10.075479149488016
660	AT1G07210	379	8.566054038171092
661	AT1G07220	508	8.988684686772165
662	AT1G07230	1109	10.11504365016171
663	AT1G07240	984	9.94251450533924
664	AT1G07250	731	9.513727595952437
665	AT1G07260	308	8.266786540694902
666	AT1G07270	25	4.643856189774724
667	AT1G07280	2085	11.025831668332026
668	AT1G07290	11	3.4594316186372973
669	AT1G07300	71	6.149747119504682
670	AT1G07310	1061	10.051208940914766
671	AT1G07320	1582	10.627533884472792
672	AT1G07330	3	1.584962500721156
673	AT1G07340	16	4.0
674	AT1G07350	498	8.960001932068081
675	AT1G07360	1041	10.023754353299417
676	AT1G07370	110	6.78135971352466
677	AT1G07380	272	8.087462841250339
678	AT1G07390	134	7.066089190457772
679	AT1G07400	65	6.022367813028454
680	AT1G07410	28	4.807354922057604
681	AT1G07420	527	9.041659151637214
682	AT1G07430	94	6.554588851677638
683	AT1G07440	176	7.459431618637297
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	622	9.280770770130603
687	AT1G07473	4	2.0
688	AT1G07476	1	0.0
689	AT1G07480	579	9.177419537989236
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	4	2.0
693	AT1G07510	1019	9.992938336165814
694	AT1G07520	394	8.622051819456376
695	AT1G07530	1389	10.439830883981392
696	AT1G07540	3	1.584962500721156
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	147	7.199672344836364
700	AT1G07590	54	5.754887502163468
701	AT1G07600	2390	11.222794902868111
702	AT1G07610	27	4.754887502163468
703	AT1G07615	93	6.539158811108031
704	AT1G07620	868	9.761551232444479
705	AT1G07630	1263	10.302638923787553
706	AT1G07640	778	9.603626344986193
707	AT1G07645	1	0.0
708	AT1G07650	2575	11.330356716957944
709	AT1G07660	155	7.2761244052742375
710	AT1G07670	2043	10.996473488733228
711	AT1G07680	1	0.0
712	AT1G07690	2	1.0
713	AT1G07700	461	8.848622940429339
714	AT1G07705	557	9.121533517340032
715	AT1G07710	15	3.9068905956085187
716	AT1G07720	478	8.900866807980748
717	AT1G07725	356	8.475733430966399
718	AT1G07730	34	5.087462841250339
719	AT1G07740	35	5.129283016944966
720	AT1G07745	100	6.643856189774724
721	AT1G07747	2	1.0
722	AT1G07750	534	9.060695931687555
723	AT1G07770	1453	10.504818987632841
724	AT1G07780	83	6.3750394313469245
725	AT1G07790	263	8.038918989292302
726	AT1G07795	1	0.0
727	AT1G07810	1971	10.944712061043486
728	AT1G07820	525	9.036173612553485
729	AT1G07830	119	6.894817763307944
730	AT1G07840	250	7.965784284662087
731	AT1G07850	5	2.321928094887362
732	AT1G07860	1	0.0
733	AT1G07870	224	7.807354922057604
734	AT1G07880	29	4.857980995127572
735	AT1G07885	4	2.0
736	AT1G07890	18909	14.206785448115358
737	AT1G07900	56	5.807354922057604
738	AT1G07901	5	2.321928094887362
739	AT1G07902	18	4.169925001442312
740	AT1G07910	357	8.479780264029099
741	AT1G07920	4447	12.118616689351509
742	AT1G07930	6808	12.733015321685963
743	AT1G07940	3869	11.917745013443216
744	AT1G07950	126	6.977279923499917
745	AT1G07960	324	8.339850002884624
746	AT1G07970	243	7.924812503605781
747	AT1G07980	194	7.599912842187128
748	AT1G07985	27	4.754887502163468
749	AT1G07990	1725	10.752380646552893
750	AT1G08000	147	7.199672344836364
751	AT1G08005	1	0.0
752	AT1G08010	314	8.294620748891628
753	AT1G08030	287	8.164906926675688
754	AT1G08035	1	0.0
