	Genes	Counts	log2_value
249	AT1G03340	77	6.266786540694901
250	AT1G03350	517	9.014020470314934
251	AT1G03360	24	4.584962500721156
252	AT1G03365	269	8.071462362556623
253	AT1G03370	530	9.049848549450562
254	AT1G03380	936	9.870364719583405
255	AT1G03390	1	0.0
256	AT1G03395	1	0.0
257	AT1G03400	629	9.296916206879288
258	AT1G03410	151	7.2384047393250786
259	AT1G03430	302	8.238404739325079
260	AT1G03440	166	7.3750394313469245
261	AT1G03445	2	1.0
262	AT1G03457	17	4.087462841250339
263	AT1G03470	29	4.857980995127572
264	AT1G03475	2064	11.011227255423254
265	AT1G03490	1	0.0
266	AT1G03495	328	8.357552004618084
267	AT1G03510	17	4.087462841250339
268	AT1G03520	247	7.948367231584678
269	AT1G03530	114	6.832890014164741
270	AT1G03540	14	3.807354922057604
271	AT1G03550	229	7.839203788096944
272	AT1G03560	118	6.882643049361842
273	AT1G03590	224	7.807354922057604
274	AT1G03600	1863	10.863411958941638
275	AT1G03610	265	8.049848549450562
276	AT1G03620	10	3.321928094887362
277	AT1G03630	2852	11.477758266443889
278	AT1G03650	38	5.247927513443585
279	AT1G03660	1	0.0
280	AT1G03670	1	0.0
281	AT1G03680	6384	12.640244936222345
282	AT1G03687	88	6.459431618637297
283	AT1G03700	1	0.0
284	AT1G03710	1	0.0
285	AT1G03720	1	0.0
286	AT1G03730	66	6.044394119358453
287	AT1G03740	532	9.055282435501189
288	AT1G03750	143	7.159871336778389
289	AT1G03760	59	5.882643049361842
290	AT1G03770	32	5.0
291	AT1G03780	5	2.321928094887362
292	AT1G03790	1	0.0
293	AT1G03800	8	3.0
294	AT1G03810	1	0.0
295	AT1G03820	133	7.05528243550119
296	AT1G03830	57	5.832890014164741
297	AT1G03840	22	4.459431618637297
298	AT1G03850	5	2.321928094887362
299	AT1G03860	402	8.651051691178928
300	AT1G03870	657	9.35974956032233
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	814	9.668884984266247
304	AT1G03905	31	4.954196310386875
305	AT1G03910	476	8.894817763307943
306	AT1G03920	6	2.584962500721156
307	AT1G03930	558	9.124121311829187
308	AT1G03940	726	9.50382573799575
309	AT1G03950	284	8.149747119504681
310	AT1G03960	142	7.149747119504682
311	AT1G03970	317	8.308339030139408
312	AT1G03980	2	1.0
313	AT1G03982	1	0.0
314	AT1G03990	98	6.614709844115208
315	AT1G04000	109	6.768184324776926
316	AT1G04010	194	7.599912842187128
317	AT1G04020	36	5.169925001442312
318	AT1G04030	41	5.357552004618084
319	AT1G04040	898	9.810571634741146
320	AT1G04050	64	6.0
321	AT1G04070	35	5.129283016944966
322	AT1G04080	1266	10.306061689428342
323	AT1G04090	4	2.0
324	AT1G04100	24	4.584962500721156
325	AT1G04105	4	2.0
326	AT1G04110	1	0.0
327	AT1G04120	676	9.400879436282183
328	AT1G04130	118	6.882643049361842
329	AT1G04140	1198	10.226412192788786
330	AT1G04150	1	0.0
331	AT1G04160	119	6.894817763307944
332	AT1G04170	783	9.612868497291041
333	AT1G04180	1	0.0
334	AT1G04190	246	7.94251450533924
335	AT1G04200	318	8.312882955284355
336	AT1G04210	498	8.960001932068081
337	AT1G04220	304	8.247927513443585
338	AT1G04230	111	6.794415866350106
339	AT1G04240	307	8.262094845370179
340	AT1G04250	226	7.820178962415188
341	AT1G04260	133	7.05528243550119
342	AT1G04270	1452	10.50382573799575
343	AT1G04280	163	7.348728154231077
344	AT1G04290	260	8.022367813028454
345	AT1G04300	1050	10.036173612553485
346	AT1G04310	22	4.459431618637297
347	AT1G04330	4	2.0
348	AT1G04340	176	7.459431618637297
349	AT1G04350	2628	11.35974956032233
350	AT1G04360	6	2.584962500721156
351	AT1G04370	1	0.0
352	AT1G04380	3	1.584962500721156
353	AT1G04390	195	7.60733031374961
354	AT1G04400	2109	11.042343379793692
355	AT1G04410	4689	12.19506456372082
356	AT1G04420	1686	10.719388820942083
357	AT1G04430	1160	10.179909090014934
358	AT1G04440	611	9.25502856981873
359	AT1G04445	1	0.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	529	9.047123912114026
364	AT1G04490	3	1.584962500721156
365	AT1G04500	5	2.321928094887362
366	AT1G04510	426	8.734709620225837
367	AT1G04520	99	6.6293566200796095
368	AT1G04530	849	9.729620743553038
369	AT1G04540	42	5.392317422778761
370	AT1G04550	346	8.434628227636725
371	AT1G04555	76	6.247927513443585
372	AT1G04560	1	0.0
373	AT1G04570	44	5.459431618637297
374	AT1G04580	2	1.0
375	AT1G04590	213	7.734709620225838
376	AT1G04600	19	4.247927513443585
377	AT1G04610	1	0.0
378	AT1G04620	1370	10.419960177847889
379	AT1G04625	14	3.807354922057604
380	AT1G04630	189	7.562242424221073
381	AT1G04635	10	3.321928094887362
382	AT1G04640	912	9.832890014164741
383	AT1G04645	1	0.0
384	AT1G04650	14	3.807354922057604
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	531	9.052568050804153
388	AT1G04690	816	9.672425341971495
389	AT1G04700	10	3.321928094887362
390	AT1G04710	499	8.96289600533726
391	AT1G04730	43	5.426264754702098
392	AT1G04750	670	9.388017285345136
393	AT1G04760	4	2.0
394	AT1G04770	65	6.022367813028454
395	AT1G04778	1	0.0
396	AT1G04780	443	8.791162888555018
397	AT1G04790	338	8.400879436282183
398	AT1G04800	17	4.087462841250339
399	AT1G04810	594	9.214319120800766
400	AT1G04820	1259	10.298062567719017
401	AT1G04830	328	8.357552004618084
402	AT1G04840	19	4.247927513443585
403	AT1G04850	864	9.754887502163468
404	AT1G04860	351	8.45532722030456
405	AT1G04870	188	7.554588851677638
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	41	5.357552004618084
410	AT1G04910	409	8.67595703294175
411	AT1G04920	5	2.321928094887362
412	AT1G04930	30	4.906890595608519
413	AT1G04940	20	4.321928094887363
414	AT1G04945	32	5.0
415	AT1G04950	344	8.426264754702098
416	AT1G04960	387	8.59618975614441
417	AT1G04970	497	8.957102041562287
418	AT1G04980	88	6.459431618637297
419	AT1G04985	410	8.679480099505446
420	AT1G04990	383	8.581200581924957
421	AT1G05000	34	5.087462841250339
422	AT1G05005	1	0.0
423	AT1G05010	4707	12.200592137689254
424	AT1G05020	3	1.584962500721156
425	AT1G05030	341	8.413627929024173
426	AT1G05035	9	3.169925001442312
427	AT1G05040	1	0.0
428	AT1G05055	117	6.870364719583405
429	AT1G05060	369	8.527477006060396
430	AT1G05065	10	3.321928094887362
431	AT1G05070	264	8.044394119358454
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	15	3.9068905956085187
435	AT1G05090	13	3.700439718141092
436	AT1G05100	7	2.807354922057604
437	AT1G05120	298	8.219168520462162
438	AT1G05136	1	0.0
439	AT1G05140	1775	10.793603309279407
440	AT1G05150	330	8.366322214245816
441	AT1G05160	223	7.800899899920305
442	AT1G05170	247	7.948367231584678
443	AT1G05180	325	8.344295907915816
444	AT1G05190	6140	12.584022940257542
445	AT1G05200	1362	10.411510988012072
446	AT1G05205	86	6.426264754702098
447	AT1G05210	9	3.169925001442312
448	AT1G05220	2	1.0
449	AT1G05230	416	8.700439718141093
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	375	8.550746785383243
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	97	6.599912842187128
458	AT1G05310	15	3.9068905956085187
459	AT1G05320	334	8.383704292474052
460	AT1G05330	1	0.0
461	AT1G05340	25	4.643856189774724
462	AT1G05350	243	7.924812503605781
463	AT1G05360	148	7.20945336562895
464	AT1G05370	13	3.700439718141092
465	AT1G05380	455	8.829722735086058
466	AT1G05385	470	8.876516946565
467	AT1G05400	7	2.807354922057604
468	AT1G05410	141	7.139551352398794
469	AT1G05420	2	1.0
470	AT1G05430	317	8.308339030139408
471	AT1G05440	3	1.584962500721156
472	AT1G05450	1	0.0
473	AT1G05460	160	7.321928094887363
474	AT1G05470	55	5.78135971352466
475	AT1G05490	3	1.584962500721156
476	AT1G05500	351	8.45532722030456
477	AT1G05510	1	0.0
478	AT1G05520	506	8.98299357469431
479	AT1G05530	1	0.0
480	AT1G05540	170	7.409390936137702
481	AT1G05550	9	3.169925001442312
482	AT1G05560	1085	10.083479327331842
483	AT1G05570	1007	9.975847968006784
484	AT1G05575	21	4.392317422778761
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	207	7.693486957499325
488	AT1G05600	125	6.965784284662087
489	AT1G05610	2	1.0
490	AT1G05615	1	0.0
491	AT1G05620	74	6.20945336562895
492	AT1G05630	244	7.930737337562887
493	AT1G05640	52	5.700439718141092
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	100	6.643856189774724
497	AT1G05675	9	3.169925001442312
498	AT1G05680	3	1.584962500721156
499	AT1G05690	147	7.199672344836364
500	AT1G05700	2	1.0
501	AT1G05710	76	6.247927513443585
502	AT1G05720	215	7.7481928495894605
503	AT1G05730	9	3.169925001442312
504	AT1G05740	2	1.0
505	AT1G05750	55	5.78135971352466
506	AT1G05760	12	3.584962500721156
507	AT1G05770	2	1.0
508	AT1G05780	31	4.954196310386875
509	AT1G05783	7	2.807354922057604
510	AT1G05785	87	6.442943495848728
511	AT1G05790	488	8.930737337562887
512	AT1G05800	1	0.0
513	AT1G05805	561	9.131856960608793
514	AT1G05810	144	7.169925001442312
515	AT1G05820	33	5.044394119358453
516	AT1G05830	411	8.682994583681683
517	AT1G05835	3	1.584962500721156
518	AT1G05840	410	8.679480099505446
519	AT1G05850	4304	12.071462362556623
520	AT1G05860	124	6.954196310386875
521	AT1G05870	308	8.266786540694902
522	AT1G05880	1	0.0
523	AT1G05890	879	9.779719355143405
524	AT1G05894	6	2.584962500721156
525	AT1G05900	435	8.76487159073609
526	AT1G05910	336	8.39231742277876
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	713	9.477758266443889
530	AT1G05950	42	5.392317422778761
531	AT1G05960	832	9.700439718141093
532	AT1G05970	56	5.807354922057604
533	AT1G05990	1	0.0
534	AT1G06000	623	9.283088353024002
535	AT1G06010	67	6.066089190457772
536	AT1G06020	18	4.169925001442312
537	AT1G06030	2	1.0
538	AT1G06040	829	9.69522829149575
539	AT1G06045	62	5.954196310386875
540	AT1G06050	67	6.066089190457772
541	AT1G06060	203	7.6653359171851765
542	AT1G06070	158	7.303780748177103
543	AT1G06080	1	0.0
544	AT1G06090	2	1.0
545	AT1G06100	1	0.0
546	AT1G06110	461	8.848622940429339
547	AT1G06120	1	0.0
548	AT1G06130	424	8.727920454563199
549	AT1G06135	1	0.0
550	AT1G06137	1	0.0
551	AT1G06140	8	3.0
552	AT1G06143	31	4.954196310386875
553	AT1G06148	1	0.0
554	AT1G06150	333	8.379378367071261
555	AT1G06160	25	4.643856189774724
556	AT1G06170	1	0.0
557	AT1G06180	10	3.321928094887362
558	AT1G06190	880	9.78135971352466
559	AT1G06200	340	8.409390936137703
560	AT1G06210	321	8.326429487122303
561	AT1G06220	583	9.187352073200497
562	AT1G06225	1	0.0
563	AT1G06230	649	9.342074667999139
564	AT1G06240	352	8.459431618637296
565	AT1G06250	69	6.108524456778169
566	AT1G06260	111	6.794415866350106
567	AT1G06270	31	4.954196310386875
568	AT1G06280	1	0.0
569	AT1G06290	679	9.407267764244732
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	2	1.0
574	AT1G06350	1	0.0
575	AT1G06360	4	2.0
576	AT1G06380	47	5.554588851677638
577	AT1G06390	541	9.079484783826816
578	AT1G06400	660	9.366322214245816
579	AT1G06410	1140	10.154818109052105
580	AT1G06420	2	1.0
581	AT1G06430	2587	11.33706433868474
582	AT1G06440	18	4.169925001442312
583	AT1G06450	11	3.4594316186372973
584	AT1G06460	1895	10.887982133058454
585	AT1G06470	241	7.912889336229962
586	AT1G06475	6	2.584962500721156
587	AT1G06490	14	3.807354922057604
588	AT1G06500	158	7.303780748177103
589	AT1G06510	293	8.194756854422248
590	AT1G06515	61	5.930737337562887
591	AT1G06520	8	3.0
592	AT1G06530	468	8.870364719583405
593	AT1G06540	8	3.0
594	AT1G06550	589	9.20212382383046
595	AT1G06560	97	6.599912842187128
596	AT1G06570	550	9.103287808412022
597	AT1G06580	23	4.523561956057013
598	AT1G06590	84	6.392317422778761
599	AT1G06620	135	7.076815597050831
600	AT1G06630	290	8.179909090014934
601	AT1G06640	879	9.779719355143405
602	AT1G06645	682	9.413627929024173
603	AT1G06650	1306	10.350939181546432
604	AT1G06660	2	1.0
605	AT1G06670	493	8.945443836377912
606	AT1G06680	21375	14.383636799547984
607	AT1G06690	1491	10.542064542283443
608	AT1G06700	817	9.674192268145683
609	AT1G06710	53	5.727920454563199
610	AT1G06720	149	7.219168520462161
611	AT1G06730	122	6.930737337562887
612	AT1G06740	53	5.727920454563199
613	AT1G06750	4	2.0
614	AT1G06760	961	9.90839262077375
615	AT1G06770	98	6.614709844115208
616	AT1G06780	157	7.294620748891627
617	AT1G06790	86	6.426264754702098
618	AT1G06800	162	7.339850002884624
619	AT1G06810	1	0.0
620	AT1G06820	799	9.642051692927977
621	AT1G06830	230	7.845490050944375
622	AT1G06840	289	8.174925682500678
623	AT1G06850	34	5.087462841250339
624	AT1G06870	157	7.294620748891627
625	AT1G06890	699	9.449148645375436
626	AT1G06900	501	8.968666793195208
627	AT1G06910	100	6.643856189774724
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	2	1.0
631	AT1G06930	1	0.0
632	AT1G06950	1344	10.39231742277876
633	AT1G06960	160	7.321928094887363
634	AT1G06970	4	2.0
635	AT1G06980	32	5.0
636	AT1G06990	1	0.0
637	AT1G07000	245	7.936637939002571
638	AT1G07010	2275	11.151650829973422
639	AT1G07020	76	6.247927513443585
640	AT1G07025	1	0.0
641	AT1G07030	111	6.794415866350106
642	AT1G07040	469	8.873444112515376
643	AT1G07050	507	8.985841937003341
644	AT1G07060	7	2.807354922057604
645	AT1G07070	71	6.149747119504682
646	AT1G07080	1154	10.172427508645482
647	AT1G07090	182	7.507794640198696
648	AT1G07110	4081	11.9947069952581
649	AT1G07120	19	4.247927513443585
650	AT1G07130	62	5.954196310386875
651	AT1G07135	55	5.78135971352466
652	AT1G07140	637	9.3151495622563
653	AT1G07150	17	4.087462841250339
654	AT1G07160	2	1.0
655	AT1G07170	136	7.087462841250339
656	AT1G07175	1	0.0
657	AT1G07180	405	8.661778097771988
658	AT1G07190	1	0.0
659	AT1G07200	684	9.417852514885897
660	AT1G07210	166	7.3750394313469245
661	AT1G07220	260	8.022367813028454
662	AT1G07230	571	9.157346935362844
663	AT1G07240	464	8.857980995127573
664	AT1G07250	596	9.219168520462162
665	AT1G07260	21	4.392317422778761
666	AT1G07270	5	2.321928094887362
667	AT1G07280	3942	11.944712061043486
668	AT1G07290	29	4.857980995127572
669	AT1G07300	99	6.6293566200796095
670	AT1G07310	338	8.400879436282183
671	AT1G07320	2828	11.4655664048094
672	AT1G07330	5	2.321928094887362
673	AT1G07340	1	0.0
674	AT1G07350	449	8.810571634741146
675	AT1G07360	364	8.507794640198696
676	AT1G07370	19	4.247927513443585
677	AT1G07380	207	7.693486957499325
678	AT1G07390	100	6.643856189774724
679	AT1G07400	4	2.0
680	AT1G07410	17	4.087462841250339
681	AT1G07420	278	8.118941072723507
682	AT1G07430	96	6.584962500721156
683	AT1G07440	2809	11.455840909126398
684	AT1G07450	17	4.087462841250339
685	AT1G07460	1	0.0
686	AT1G07470	168	7.392317422778761
687	AT1G07473	2	1.0
688	AT1G07476	1	0.0
689	AT1G07480	170	7.409390936137702
690	AT1G07485	4	2.0
691	AT1G07490	1	0.0
692	AT1G07500	5	2.321928094887362
693	AT1G07510	382	8.577428828035748
694	AT1G07520	131	7.03342300153745
695	AT1G07530	634	9.308339030139408
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	106	6.727920454563199
700	AT1G07590	49	5.614709844115208
701	AT1G07600	3047	11.573173784686485
702	AT1G07610	85	6.409390936137702
703	AT1G07615	65	6.022367813028454
704	AT1G07620	239	7.900866807980749
705	AT1G07630	359	8.487840033823051
706	AT1G07640	497	8.957102041562287
707	AT1G07645	1	0.0
708	AT1G07650	1476	10.527477006060396
709	AT1G07660	111	6.794415866350106
710	AT1G07670	509	8.991521846075695
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	1072	10.066089190457772
714	AT1G07705	255	7.994353436858858
715	AT1G07710	7	2.807354922057604
716	AT1G07720	1806	10.818582177480858
717	AT1G07725	195	7.60733031374961
718	AT1G07730	27	4.754887502163468
719	AT1G07740	40	5.321928094887363
720	AT1G07745	104	6.700439718141092
721	AT1G07747	2	1.0
722	AT1G07750	504	8.977279923499916
723	AT1G07770	1208	10.238404739325079
724	AT1G07780	80	6.321928094887363
725	AT1G07790	182	7.507794640198696
726	AT1G07795	1	0.0
727	AT1G07810	461	8.848622940429339
728	AT1G07820	177	7.467605550082998
729	AT1G07830	78	6.285402218862249
730	AT1G07840	187	7.546894459887636
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	149	7.219168520462161
734	AT1G07880	42	5.392317422778761
735	AT1G07885	3	1.584962500721156
736	AT1G07890	5887	12.523316912312747
737	AT1G07900	131	7.03342300153745
738	AT1G07901	11	3.4594316186372973
739	AT1G07902	34	5.087462841250339
740	AT1G07910	303	8.243173983472952
741	AT1G07920	1146	10.162391328756906
742	AT1G07930	1912	10.900866807980748
743	AT1G07940	867	9.759888183221834
744	AT1G07950	132	7.044394119358453
745	AT1G07960	179	7.483815777264256
746	AT1G07970	112	6.807354922057604
747	AT1G07980	136	7.087462841250339
748	AT1G07985	1	0.0
749	AT1G07990	787	9.620219825507487
750	AT1G08000	97	6.599912842187128
751	AT1G08005	1	0.0
752	AT1G08010	119	6.894817763307944
753	AT1G08030	238	7.894817763307944
754	AT1G08035	3	1.584962500721156
755	AT1G08040	367	8.519636252843213
756	AT1G08050	55	5.78135971352466
757	AT1G08060	366	8.515699838284043
758	AT1G08065	1	0.0
759	AT1G08070	24	4.584962500721156
760	AT1G08080	2	1.0
761	AT1G08090	4	2.0
762	AT1G08100	1	0.0
763	AT1G08110	1526	10.57553924683453
764	AT1G08120	1	0.0
765	AT1G08125	227	7.826548487290915
766	AT1G08130	301	8.233619676759702
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
770	AT1G08160	17	4.087462841250339
771	AT1G08165	2	1.0
