	Genes	Counts	log2_value
180	AT1G02720	4	2.0
181	AT1G02730	1	0.0
182	AT1G02740	9	3.169925001442312
183	AT1G02750	45	5.491853096329675
184	AT1G02770	1	0.0
185	AT1G02780	1049	10.034798962577268
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	1	0.0
190	AT1G02816	78	6.285402218862249
191	AT1G02820	45	5.491853096329675
192	AT1G02830	1	0.0
193	AT1G02840	349	8.447083226209653
194	AT1G02850	252	7.977279923499917
195	AT1G02860	61	5.930737337562887
196	AT1G02870	12	3.584962500721156
197	AT1G02880	546	9.092757140919852
198	AT1G02890	1145	10.161131882984307
199	AT1G02900	6	2.584962500721156
200	AT1G02910	104	6.700439718141092
201	AT1G02920	41363	15.336053205631792
202	AT1G02930	42685	15.381441558821088
203	AT1G02940	5	2.321928094887362
204	AT1G02950	10	3.321928094887362
205	AT1G02960	32	5.0
206	AT1G02965	1	0.0
207	AT1G02970	18	4.169925001442312
208	AT1G02980	24	4.584962500721156
209	AT1G02990	191	7.577428828035749
210	AT1G03000	16	4.0
211	AT1G03010	1	0.0
212	AT1G03020	1	0.0
213	AT1G03030	47	5.554588851677638
214	AT1G03040	150	7.22881869049588
215	AT1G03050	4	2.0
216	AT1G03055	6	2.584962500721156
217	AT1G03060	1555	10.602698865017965
218	AT1G03070	1	0.0
219	AT1G03080	1626	10.667111542075027
220	AT1G03090	435	8.76487159073609
221	AT1G03100	5	2.321928094887362
222	AT1G03103	1	0.0
223	AT1G03106	2	1.0
224	AT1G03110	28	4.807354922057604
225	AT1G03120	1	0.0
226	AT1G03130	41	5.357552004618084
227	AT1G03140	205	7.679480099505446
228	AT1G03150	47	5.554588851677638
229	AT1G03160	87	6.442943495848728
230	AT1G03165	1	0.0
231	AT1G03170	2	1.0
232	AT1G03180	4	2.0
233	AT1G03190	35	5.129283016944966
234	AT1G03200	5	2.321928094887362
235	AT1G03210	15	3.9068905956085187
236	AT1G03220	30152	14.879966079664356
237	AT1G03230	96	6.584962500721156
238	AT1G03240	1	0.0
239	AT1G03250	258	8.011227255423254
240	AT1G03260	55	5.78135971352466
241	AT1G03270	1	0.0
242	AT1G03280	140	7.129283016944966
243	AT1G03290	204	7.672425341971495
244	AT1G03300	1	0.0
245	AT1G03310	5	2.321928094887362
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	103	6.6865005271832185
249	AT1G03340	8	3.0
250	AT1G03350	285	8.154818109052105
251	AT1G03360	2	1.0
252	AT1G03365	50	5.643856189774724
253	AT1G03370	1071	10.064742764750257
254	AT1G03380	237	7.888743248898259
255	AT1G03390	2	1.0
256	AT1G03395	1	0.0
257	AT1G03400	23	4.523561956057013
258	AT1G03410	5	2.321928094887362
259	AT1G03430	25	4.643856189774724
260	AT1G03440	15	3.9068905956085187
261	AT1G03445	1	0.0
262	AT1G03457	1	0.0
263	AT1G03470	2	1.0
264	AT1G03475	313	8.290018846932618
265	AT1G03490	1	0.0
266	AT1G03495	37	5.20945336562895
267	AT1G03510	2	1.0
268	AT1G03520	18	4.169925001442312
269	AT1G03530	7	2.807354922057604
270	AT1G03540	3	1.584962500721156
271	AT1G03550	28	4.807354922057604
272	AT1G03560	25	4.643856189774724
273	AT1G03590	110	6.78135971352466
274	AT1G03600	9	3.169925001442312
275	AT1G03610	115	6.845490050944375
276	AT1G03620	4	2.0
277	AT1G03630	3	1.584962500721156
278	AT1G03650	10	3.321928094887362
279	AT1G03660	2	1.0
280	AT1G03670	1	0.0
281	AT1G03680	48	5.584962500721156
282	AT1G03687	11	3.4594316186372973
283	AT1G03700	2	1.0
284	AT1G03710	4	2.0
285	AT1G03720	1	0.0
286	AT1G03730	105	6.714245517666122
287	AT1G03740	1696	10.727920454563199
288	AT1G03750	28	4.807354922057604
289	AT1G03760	22	4.459431618637297
290	AT1G03770	79	6.303780748177103
291	AT1G03780	4	2.0
292	AT1G03790	13	3.700439718141092
293	AT1G03800	2	1.0
294	AT1G03810	1	0.0
295	AT1G03820	1	0.0
296	AT1G03830	1	0.0
297	AT1G03840	1	0.0
298	AT1G03850	781	9.60917873814198
299	AT1G03860	220	7.78135971352466
300	AT1G03870	5	2.321928094887362
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	661	9.368506461507693
304	AT1G03905	113	6.820178962415188
305	AT1G03910	114	6.832890014164741
306	AT1G03920	1	0.0
307	AT1G03930	219	7.774787059601174
308	AT1G03940	20	4.321928094887363
309	AT1G03950	96	6.584962500721156
310	AT1G03960	33	5.044394119358453
311	AT1G03970	86	6.426264754702098
312	AT1G03980	1	0.0
313	AT1G03982	1	0.0
314	AT1G03990	10	3.321928094887362
315	AT1G04000	94	6.554588851677638
316	AT1G04010	32	5.0
317	AT1G04020	26	4.700439718141092
318	AT1G04030	4	2.0
319	AT1G04040	4	2.0
320	AT1G04050	1	0.0
321	AT1G04070	25	4.643856189774724
322	AT1G04080	291	8.184875342908283
323	AT1G04090	33	5.044394119358453
324	AT1G04100	420	8.714245517666123
325	AT1G04105	7	2.807354922057604
326	AT1G04110	2	1.0
327	AT1G04120	241	7.912889336229962
328	AT1G04130	8	3.0
329	AT1G04140	609	9.250298417906333
330	AT1G04150	1	0.0
331	AT1G04160	31	4.954196310386875
332	AT1G04170	226	7.820178962415188
333	AT1G04180	1	0.0
334	AT1G04190	38	5.247927513443585
335	AT1G04200	159	7.312882955284356
336	AT1G04210	237	7.888743248898259
337	AT1G04220	2	1.0
338	AT1G04230	33	5.044394119358453
339	AT1G04240	3	1.584962500721156
340	AT1G04250	1	0.0
341	AT1G04260	43	5.426264754702098
342	AT1G04270	329	8.361943773735241
343	AT1G04280	1579	10.624795455860237
344	AT1G04290	56	5.807354922057604
345	AT1G04300	1133	10.145932145820515
346	AT1G04310	11	3.4594316186372973
347	AT1G04330	1	0.0
348	AT1G04340	73	6.189824558880018
349	AT1G04350	35	5.129283016944966
350	AT1G04360	25	4.643856189774724
351	AT1G04370	42	5.392317422778761
352	AT1G04380	26	4.700439718141092
353	AT1G04390	30	4.906890595608519
354	AT1G04400	344	8.426264754702098
355	AT1G04410	1343	10.391243589427443
356	AT1G04420	41	5.357552004618084
357	AT1G04430	43	5.426264754702098
358	AT1G04440	633	9.306061689428342
359	AT1G04445	1	0.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	273	8.092757140919852
364	AT1G04490	1	0.0
365	AT1G04500	11	3.4594316186372973
366	AT1G04510	121	6.918863237274595
367	AT1G04520	1	0.0
368	AT1G04530	47	5.554588851677638
369	AT1G04540	14	3.807354922057604
370	AT1G04550	2	1.0
371	AT1G04555	23	4.523561956057013
372	AT1G04560	1	0.0
373	AT1G04570	3	1.584962500721156
374	AT1G04580	4	2.0
375	AT1G04590	16	4.0
376	AT1G04600	3	1.584962500721156
377	AT1G04610	1	0.0
378	AT1G04620	35	5.129283016944966
379	AT1G04625	3	1.584962500721156
380	AT1G04630	61	5.930737337562887
381	AT1G04635	3	1.584962500721156
382	AT1G04640	4	2.0
383	AT1G04645	1	0.0
384	AT1G04650	3	1.584962500721156
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	1	0.0
388	AT1G04690	312	8.285402218862249
389	AT1G04700	3	1.584962500721156
390	AT1G04710	45	5.491853096329675
391	AT1G04730	18	4.169925001442312
392	AT1G04750	680	9.409390936137703
393	AT1G04760	2	1.0
394	AT1G04770	22	4.459431618637297
395	AT1G04778	1	0.0
396	AT1G04780	867	9.759888183221834
397	AT1G04790	102	6.672425341971495
398	AT1G04800	9	3.169925001442312
399	AT1G04810	308	8.266786540694902
400	AT1G04820	471	8.879583249612784
401	AT1G04830	109	6.768184324776926
402	AT1G04840	2	1.0
403	AT1G04850	314	8.294620748891628
404	AT1G04860	250	7.965784284662087
405	AT1G04870	13	3.700439718141092
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	11	3.4594316186372973
410	AT1G04910	104	6.700439718141092
411	AT1G04920	3	1.584962500721156
412	AT1G04930	53	5.727920454563199
413	AT1G04940	1	0.0
414	AT1G04945	22	4.459431618637297
415	AT1G04950	4	2.0
416	AT1G04960	775	9.5980525001616
417	AT1G04970	723	9.497851836951117
418	AT1G04980	383	8.581200581924957
419	AT1G04985	282	8.139551352398794
420	AT1G04990	274	8.098032082960527
421	AT1G05000	401	8.64745842645492
422	AT1G05005	2	1.0
423	AT1G05010	7761	12.922026839405897
424	AT1G05020	25	4.643856189774724
425	AT1G05030	13	3.700439718141092
426	AT1G05035	1	0.0
427	AT1G05040	1	0.0
428	AT1G05055	8	3.0
429	AT1G05060	389	8.603626344986193
430	AT1G05065	3	1.584962500721156
431	AT1G05070	5	2.321928094887362
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	7	2.807354922057604
435	AT1G05090	4	2.0
436	AT1G05100	159	7.312882955284356
437	AT1G05120	210	7.714245517666122
438	AT1G05136	1	0.0
439	AT1G05140	16	4.0
440	AT1G05150	85	6.409390936137702
441	AT1G05160	9	3.169925001442312
442	AT1G05170	80	6.321928094887363
443	AT1G05180	85	6.409390936137702
444	AT1G05190	73	6.189824558880018
445	AT1G05200	46	5.523561956057013
446	AT1G05205	29	4.857980995127572
447	AT1G05210	2	1.0
448	AT1G05220	1	0.0
449	AT1G05230	46	5.523561956057013
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	258	8.011227255423254
454	AT1G05280	2	1.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	5	2.321928094887362
458	AT1G05310	1	0.0
459	AT1G05320	6	2.584962500721156
460	AT1G05330	5	2.321928094887362
461	AT1G05340	162	7.339850002884624
462	AT1G05350	123	6.94251450533924
463	AT1G05360	67	6.066089190457772
464	AT1G05370	1	0.0
465	AT1G05380	293	8.194756854422248
466	AT1G05385	9	3.169925001442312
467	AT1G05400	5	2.321928094887362
468	AT1G05410	32	5.0
469	AT1G05420	1	0.0
470	AT1G05430	49	5.614709844115208
471	AT1G05440	1	0.0
472	AT1G05450	2	1.0
473	AT1G05460	1	0.0
474	AT1G05470	14	3.807354922057604
475	AT1G05490	2	1.0
476	AT1G05500	272	8.087462841250339
477	AT1G05510	1	0.0
478	AT1G05520	242	7.918863237274595
479	AT1G05530	2	1.0
480	AT1G05540	2	1.0
481	AT1G05550	3	1.584962500721156
482	AT1G05560	1265	10.304921669581672
483	AT1G05570	13	3.700439718141092
484	AT1G05575	681	9.411510988012072
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	2	1.0
488	AT1G05600	1	0.0
489	AT1G05610	4	2.0
490	AT1G05615	1	0.0
491	AT1G05620	677	9.403012023574997
492	AT1G05630	24	4.584962500721156
493	AT1G05640	1	0.0
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	86	6.426264754702098
497	AT1G05675	1032	10.011227255423254
498	AT1G05680	1096	10.098032082960527
499	AT1G05690	2	1.0
500	AT1G05700	1	0.0
501	AT1G05710	279	8.124121311829187
502	AT1G05720	19	4.247927513443585
503	AT1G05730	3	1.584962500721156
504	AT1G05740	1	0.0
505	AT1G05750	4	2.0
506	AT1G05760	17	4.087462841250339
507	AT1G05770	4	2.0
508	AT1G05780	24	4.584962500721156
509	AT1G05783	16	4.0
510	AT1G05785	44	5.459431618637297
511	AT1G05790	167	7.383704292474052
512	AT1G05800	228	7.832890014164741
513	AT1G05805	249	7.960001932068081
514	AT1G05810	3	1.584962500721156
515	AT1G05820	24	4.584962500721156
516	AT1G05830	95	6.569855608330948
517	AT1G05835	2	1.0
518	AT1G05840	170	7.409390936137702
519	AT1G05850	104	6.700439718141092
520	AT1G05860	12	3.584962500721156
521	AT1G05870	2	1.0
522	AT1G05880	1	0.0
523	AT1G05890	1022	9.997179480937621
524	AT1G05894	3	1.584962500721156
525	AT1G05900	45	5.491853096329675
526	AT1G05910	112	6.807354922057604
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	146	7.189824558880018
530	AT1G05950	1	0.0
531	AT1G05960	529	9.047123912114026
532	AT1G05970	9	3.169925001442312
533	AT1G05990	1	0.0
534	AT1G06000	34	5.087462841250339
535	AT1G06010	8	3.0
536	AT1G06020	1	0.0
537	AT1G06030	3	1.584962500721156
538	AT1G06040	16	4.0
539	AT1G06045	2	1.0
540	AT1G06050	173	7.434628227636725
541	AT1G06060	95	6.569855608330948
542	AT1G06070	63	5.977279923499917
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	1	0.0
546	AT1G06110	21	4.392317422778761
547	AT1G06120	1	0.0
548	AT1G06130	142	7.149747119504682
549	AT1G06135	21	4.392317422778761
550	AT1G06137	70	6.129283016944966
551	AT1G06140	6	2.584962500721156
552	AT1G06143	3	1.584962500721156
553	AT1G06148	5	2.321928094887362
554	AT1G06150	98	6.614709844115208
555	AT1G06160	159	7.312882955284356
556	AT1G06170	1	0.0
557	AT1G06180	79	6.303780748177103
558	AT1G06190	18	4.169925001442312
559	AT1G06200	155	7.2761244052742375
560	AT1G06210	279	8.124121311829187
561	AT1G06220	38	5.247927513443585
562	AT1G06225	1	0.0
563	AT1G06230	263	8.038918989292302
564	AT1G06240	6	2.584962500721156
565	AT1G06250	8	3.0
566	AT1G06260	2	1.0
567	AT1G06270	4	2.0
568	AT1G06280	1	0.0
569	AT1G06290	884	9.787902559391432
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	9	3.169925001442312
577	AT1G06390	188	7.554588851677638
578	AT1G06400	206	7.6865005271832185
579	AT1G06410	477	8.897845456005511
580	AT1G06420	1	0.0
581	AT1G06430	172	7.426264754702098
582	AT1G06440	2	1.0
583	AT1G06450	4	2.0
584	AT1G06460	33	5.044394119358453
585	AT1G06470	77	6.266786540694901
586	AT1G06475	1	0.0
587	AT1G06490	4	2.0
588	AT1G06500	7	2.807354922057604
589	AT1G06510	78	6.285402218862249
590	AT1G06515	176	7.459431618637297
591	AT1G06520	6	2.584962500721156
592	AT1G06530	255	7.994353436858858
593	AT1G06540	1	0.0
594	AT1G06550	59	5.882643049361842
595	AT1G06560	4	2.0
596	AT1G06570	512	9.0
597	AT1G06580	3	1.584962500721156
598	AT1G06590	23	4.523561956057013
599	AT1G06620	409	8.67595703294175
600	AT1G06630	86	6.426264754702098
601	AT1G06640	190	7.569855608330948
602	AT1G06645	5	2.321928094887362
603	AT1G06650	107	6.7414669864011465
604	AT1G06660	1	0.0
605	AT1G06670	56	5.807354922057604
606	AT1G06680	67	6.066089190457772
607	AT1G06690	31	4.954196310386875
608	AT1G06700	243	7.924812503605781
609	AT1G06710	4	2.0
610	AT1G06720	13	3.700439718141092
611	AT1G06730	16	4.0
612	AT1G06740	9	3.169925001442312
613	AT1G06750	1	0.0
614	AT1G06760	262	8.03342300153745
615	AT1G06770	120	6.906890595608519
616	AT1G06780	103	6.6865005271832185
617	AT1G06790	1	0.0
618	AT1G06800	669	9.38586240064146
619	AT1G06810	1	0.0
620	AT1G06820	55	5.78135971352466
621	AT1G06830	16	4.0
622	AT1G06840	408	8.672425341971495
623	AT1G06850	31	4.954196310386875
624	AT1G06870	165	7.366322214245816
625	AT1G06890	216	7.754887502163468
626	AT1G06900	56	5.807354922057604
627	AT1G06910	3	1.584962500721156
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	122	6.930737337562887
633	AT1G06960	8	3.0
634	AT1G06970	1	0.0
635	AT1G06980	1	0.0
636	AT1G06990	1	0.0
637	AT1G07000	1790	10.805743872151618
638	AT1G07010	27	4.754887502163468
639	AT1G07020	89	6.475733430966398
640	AT1G07025	1	0.0
641	AT1G07030	242	7.918863237274595
642	AT1G07040	686	9.422064766172813
643	AT1G07050	3	1.584962500721156
644	AT1G07060	2	1.0
645	AT1G07070	5	2.321928094887362
646	AT1G07080	250	7.965784284662087
647	AT1G07090	11	3.4594316186372973
648	AT1G07110	148	7.20945336562895
649	AT1G07120	1	0.0
650	AT1G07130	330	8.366322214245816
651	AT1G07135	6208	12.599912842187127
652	AT1G07140	1059	10.048486873992337
653	AT1G07150	98	6.614709844115208
654	AT1G07160	692	9.434628227636725
655	AT1G07170	51	5.672425341971495
656	AT1G07175	1	0.0
657	AT1G07180	22	4.459431618637297
658	AT1G07190	1	0.0
659	AT1G07200	75	6.22881869049588
660	AT1G07210	33	5.044394119358453
661	AT1G07220	24	4.584962500721156
662	AT1G07230	83	6.3750394313469245
663	AT1G07240	427	8.73809225962049
664	AT1G07250	155	7.2761244052742375
665	AT1G07260	121	6.918863237274595
666	AT1G07270	4	2.0
667	AT1G07280	77	6.266786540694901
668	AT1G07290	2	1.0
669	AT1G07300	18	4.169925001442312
670	AT1G07310	300	8.228818690495881
671	AT1G07320	8	3.0
672	AT1G07330	1	0.0
673	AT1G07340	1	0.0
674	AT1G07350	210	7.714245517666122
675	AT1G07360	175	7.451211111832329
676	AT1G07370	7	2.807354922057604
677	AT1G07380	11	3.4594316186372973
678	AT1G07390	4	2.0
679	AT1G07400	69	6.108524456778169
680	AT1G07410	11	3.4594316186372973
681	AT1G07420	52	5.700439718141092
682	AT1G07430	45	5.491853096329675
683	AT1G07440	4	2.0
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	118	6.882643049361842
687	AT1G07473	1	0.0
688	AT1G07476	2	1.0
689	AT1G07480	111	6.794415866350106
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	2	1.0
693	AT1G07510	258	8.011227255423254
694	AT1G07520	95	6.569855608330948
695	AT1G07530	265	8.049848549450562
696	AT1G07540	1	0.0
697	AT1G07550	3	1.584962500721156
698	AT1G07560	1	0.0
699	AT1G07570	26	4.700439718141092
700	AT1G07590	25	4.643856189774724
701	AT1G07600	1473	10.524541715035848
702	AT1G07610	13	3.700439718141092
703	AT1G07615	7	2.807354922057604
704	AT1G07620	1224	10.257387842692651
705	AT1G07630	742	9.535275376620802
706	AT1G07640	64	6.0
707	AT1G07645	1	0.0
708	AT1G07650	59	5.882643049361842
709	AT1G07660	240	7.906890595608519
710	AT1G07670	336	8.39231742277876
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	35	5.129283016944966
714	AT1G07705	40	5.321928094887363
715	AT1G07710	1	0.0
716	AT1G07720	14	3.807354922057604
717	AT1G07725	80	6.321928094887363
718	AT1G07730	5	2.321928094887362
719	AT1G07740	3	1.584962500721156
720	AT1G07745	53	5.727920454563199
721	AT1G07747	2	1.0
722	AT1G07750	26	4.700439718141092
723	AT1G07770	220	7.78135971352466
724	AT1G07780	6	2.584962500721156
725	AT1G07790	43	5.426264754702098
726	AT1G07795	43	5.426264754702098
727	AT1G07810	473	8.885696373339394
728	AT1G07820	58	5.857980995127572
729	AT1G07830	6	2.584962500721156
730	AT1G07840	10	3.321928094887362
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	32	5.0
734	AT1G07880	2	1.0
735	AT1G07885	1	0.0
736	AT1G07890	14122	13.785656801427193
737	AT1G07900	25	4.643856189774724
738	AT1G07901	1	0.0
739	AT1G07902	5	2.321928094887362
740	AT1G07910	33	5.044394119358453
741	AT1G07920	440	8.78135971352466
742	AT1G07930	5606	12.452756029032495
743	AT1G07940	330	8.366322214245816
744	AT1G07950	23	4.523561956057013
745	AT1G07960	111	6.794415866350106
746	AT1G07970	3	1.584962500721156
747	AT1G07980	31	4.954196310386875
748	AT1G07985	1	0.0
749	AT1G07990	684	9.417852514885897
750	AT1G08000	21	4.392317422778761
751	AT1G08005	1	0.0
752	AT1G08010	35	5.129283016944966
753	AT1G08030	71	6.149747119504682
754	AT1G08035	1	0.0
755	AT1G08040	80	6.321928094887363
756	AT1G08050	175	7.451211111832329
757	AT1G08060	96	6.584962500721156
758	AT1G08065	1	0.0
759	AT1G08070	2	1.0
760	AT1G08080	1	0.0
761	AT1G08090	1	0.0
762	AT1G08100	1	0.0
763	AT1G08110	24	4.584962500721156
764	AT1G08120	1	0.0
765	AT1G08125	18	4.169925001442312
766	AT1G08130	95	6.569855608330948
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
770	AT1G08160	4	2.0
771	AT1G08165	1	0.0
772	AT1G08170	1	0.0
773	AT1G08180	4	2.0
774	AT1G08190	427	8.73809225962049
775	AT1G08200	470	8.876516946565
776	AT1G08210	103	6.6865005271832185
777	AT1G08220	12	3.584962500721156
778	AT1G08230	81	6.339850002884624
779	AT1G08250	197	7.622051819456376
780	AT1G08260	14	3.807354922057604
781	AT1G08270	1	0.0
782	AT1G08280	81	6.339850002884624
783	AT1G08290	33	5.044394119358453
784	AT1G08300	40	5.321928094887363
785	AT1G08310	24	4.584962500721156
786	AT1G08315	474	8.888743248898258
787	AT1G08320	113	6.820178962415188
788	AT1G08340	1	0.0
789	AT1G08350	21	4.392317422778761
790	AT1G08360	244	7.930737337562887
791	AT1G08370	193	7.592457037268081
792	AT1G08380	82	6.357552004618084
793	AT1G08390	1	0.0
794	AT1G08400	20	4.321928094887363
795	AT1G08410	24	4.584962500721156
